2, 116.40309, 39.8706, 2008-02-02 17:12:48
2, 116.40728, 39.87071, 2008-02-02 17:13:33
2, 116.41766, 39.88249, 2008-02-02 17:17:50
2, 116.42362, 39.88947, 2008-02-02 17:22:52
2, 116.42362, 39.88947, 2008-02-02 17:22:52
2, 116.42337, 39.89197, 2008-02-02 17:23:37
2, 116.44966, 39.89159, 2008-02-02 17:27:52
2, 116.4496, 39.88832, 2008-02-02 17:28:37
2, 116.44944, 39.88326, 2008-02-02 17:32:54
2, 116.45427, 39.88317, 2008-02-02 17:33:39
2, 116.45908, 39.89218, 2008-02-02 17:37:56
2, 116.46095, 39.89218, 2008-02-02 17:38:41
2, 116.4665, 39.89566, 2008-02-02 17:42:57
2, 116.46405, 39.89599, 2008-02-02 17:43:42
2, 116.46787, 39.89231, 2008-02-02 17:47:59
2, 116.46735, 39.89222, 2008-02-02 17:48:44
2, 116.48135, 39.8918, 2008-02-02 17:53:01
2, 116.48337, 39.8905, 2008-02-02 17:53:46
2, 116.48106, 39.86022, 2008-02-02 17:58:02
2, 116.47973, 39.8525, 2008-02-02 17:58:47
2, 116.48377, 39.84951, 2008-02-02 18:03:04
2, 116.3943, 39.84951, 2008-02-02 18:03:05
2, 116.48377, 39.84951, 2008-02-02 18:03:49
2, 116.48237, 39.86544, 2008-02-02 18:08:51
2, 116.45787, 39.86674, 2008-02-02 18:13:07
2, 116.45267, 39.88377, 2008-02-02 18:18:54
2, 116.45834, 39.88306, 2008-02-02 18:23:11
2, 116.46013, 39.88304, 2008-02-02 18:23:55
2, 116.49143, 39.8777, 2008-02-02 18:28:12
2, 116.49386, 39.87645, 2008-02-02 18:28:57
2, 116.50426, 39.86591, 2008-02-02 18:33:14
2, 116.5042, 39.86504, 2008-02-02 18:33:59
2, 116.50403, 39.86164, 2008-02-02 18:38:16
2, 116.50251, 39.86249, 2008-02-02 18:39:00
2, 116.49526, 39.87583, 2008-02-02 18:43:17
2, 116.49155, 39.87773, 2008-02-02 18:44:02
2, 116.4683, 39.88307, 2008-02-02 18:48:19
2, 116.46616, 39.8831, 2008-02-02 18:49:04
2, 116.45629, 39.88071, 2008-02-02 18:53:20
2, 116.4554, 39.8807, 2008-02-02 18:54:05
2, 116.4553, 39.88958, 2008-02-02 18:58:22
2, 116.45538, 39.89094, 2008-02-02 18:59:07
2, 116.45645, 39.89955, 2008-02-02 19:03:24
2, 116.45626, 39.9052, 2008-02-02 19:08:25
2, 116.44961, 39.90748, 2008-02-02 19:13:27
2, 116.4472, 39.90833, 2008-02-02 19:14:12
2, 116.44434, 39.91649, 2008-02-02 19:18:29
2, 116.44419, 39.92078, 2008-02-02 19:19:14
2, 116.44429, 39.93023, 2008-02-02 19:23:30
2, 116.4443, 39.93021, 2008-02-02 19:24:15
2, 116.44921, 39.92884, 2008-02-02 19:28:32
2, 116.44921, 39.92884, 2008-02-02 19:28:32
2, 116.44922, 39.92884, 2008-02-02 19:29:17
2, 116.44047, 39.92559, 2008-02-02 19:33:34
2, 116.4399, 39.92429, 2008-02-02 19:34:19
2, 116.43767, 39.93389, 2008-02-02 19:39:20
2, 116.43886, 39.95017, 2008-02-02 19:48:39
2, 116.44442, 39.9547, 2008-02-02 19:49:24
2, 116.44346, 39.96009, 2008-02-02 19:53:40
2, 116.44267, 39.96057, 2008-02-02 19:54:25
2, 116.44257, 39.95988, 2008-02-02 19:58:42
2, 116.44503, 39.95841, 2008-02-02 19:59:27
2, 116.45527, 39.95, 2008-02-02 20:03:44
2, 116.45531, 39.9481, 2008-02-02 20:04:29
2, 116.45545, 39.93333, 2008-02-02 20:08:45
2, 116.45522, 39.92895, 2008-02-02 20:09:30
2, 116.47176, 39.92155, 2008-02-02 20:13:47
2, 116.4747, 39.92158, 2008-02-02 20:14:32
2, 116.48328, 39.91419, 2008-02-02 20:18:49
2, 116.4864, 39.91411, 2008-02-02 20:19:34
2, 116.49844, 39.91453, 2008-02-02 20:23:50
2, 116.49939, 39.91455, 2008-02-02 20:24:35
2, 116.49592, 39.91741, 2008-02-02 20:28:52
2, 116.49595, 39.92055, 2008-02-02 20:29:37
2, 116.51118, 39.9258, 2008-02-02 20:33:54
2, 116.50968, 39.92205, 2008-02-02 20:34:39
2, 116.48364, 39.92174, 2008-02-02 20:38:55
2, 116.47939, 39.92168, 2008-02-02 20:39:40
2, 116.47851, 39.90706, 2008-02-02 20:43:57
2, 116.47488, 39.9072, 2008-02-02 20:44:42
2, 116.47237, 39.90715, 2008-02-02 20:48:59
2, 116.47237, 39.90716, 2008-02-02 20:49:44
2, 116.46638, 39.90383, 2008-02-02 20:54:00
2, 116.45812, 39.90341, 2008-02-02 20:54:45
2, 116.45442, 39.90463, 2008-02-02 20:59:02
2, 116.45191, 39.90524, 2008-02-02 20:59:47
2, 116.45105, 39.90726, 2008-02-02 21:04:04
2, 116.45105, 39.90726, 2008-02-02 21:04:48
2, 116.45053, 39.90726, 2008-02-02 21:09:05
2, 116.45053, 39.90726, 2008-02-02 21:09:50
2, 116.44439, 39.91148, 2008-02-02 21:14:07
2, 116.44439, 39.91172, 2008-02-02 21:14:52
2, 116.44439, 39.91172, 2008-02-02 21:14:52
2, 116.45286, 39.90672, 2008-02-02 21:19:09
2, 116.45423, 39.9067, 2008-02-02 21:19:53
2, 116.44972, 39.89308, 2008-02-02 21:24:10
2, 116.4497, 39.89254, 2008-02-02 21:24:55
2, 116.45494, 39.87676, 2008-02-02 21:29:11
2, 116.45474, 39.86935, 2008-02-02 21:29:56
2, 116.45576, 39.86694, 2008-02-02 21:34:13
2, 116.45576, 39.86694, 2008-02-02 21:34:13
2, 116.45902, 39.86664, 2008-02-02 21:35:58
2, 116.47056, 39.87001, 2008-02-02 21:39:14
2, 116.47036, 39.87276, 2008-02-02 21:40:59
2, 116.47048, 39.87281, 2008-02-02 21:43:38
2, 116.46755, 39.87021, 2008-02-02 22:40:39
2, 116.46168, 39.8753, 2008-02-02 22:42:25
2, 116.45773, 39.88119, 2008-02-02 22:45:41
2, 116.45766, 39.88112, 2008-02-02 22:47:27
2, 116.45766, 39.88112, 2008-02-02 22:50:42
2, 116.45753, 39.88094, 2008-02-02 22:56:35
2, 116.45753, 39.88094, 2008-02-02 22:56:35
2, 116.45753, 39.88094, 2008-02-02 22:56:35
2, 116.45753, 39.88094, 2008-02-02 22:56:35
2, 116.45753, 39.88094, 2008-02-02 22:56:35
2, 116.45753, 39.88094, 2008-02-02 22:56:35
2, 116.45753, 39.88094, 2008-02-02 22:56:35
2, 116.45753, 39.88094, 2008-02-02 22:56:35
2, 116.45753, 39.88094, 2008-02-02 22:56:35
2, 116.45753, 39.88094, 2008-02-02 22:56:35
2, 116.45753, 39.88094, 2008-02-02 22:56:35
2, 116.45753, 39.88094, 2008-02-02 22:56:35
2, 116.45753, 39.88094, 2008-02-02 22:56:35
2, 116.45753, 39.88094, 2008-02-02 22:56:35
2, 116.45753, 39.88094, 2008-02-02 22:56:35
2, 116.45753, 39.88094, 2008-02-02 22:56:35
2, 116.45753, 39.88094, 2008-02-02 22:56:35
2, 116.45753, 39.88094, 2008-02-02 22:56:35
2, 116.45753, 39.88094, 2008-02-02 22:56:35
2, 116.43982, 39.87955, 2008-02-03 08:01:17
2, 116.41398, 39.90013, 2008-02-03 08:06:19
2, 116.41917, 39.9035, 2008-02-03 08:07:23
2, 116.41917, 39.9035, 2008-02-03 08:07:23
2, 116.43249, 39.89679, 2008-02-03 08:11:20
2, 116.42931, 39.89543, 2008-02-03 08:12:25
2, 116.41905, 39.89601, 2008-02-03 08:16:22
2, 116.42634, 39.89217, 2008-02-03 08:17:40
2, 116.44935, 39.88321, 2008-02-03 08:21:24
2, 116.44474, 39.87063, 2008-02-03 08:27:30
2, 116.45465, 39.87202, 2008-02-03 08:31:27
2, 116.45552, 39.90032, 2008-02-03 08:36:29
2, 116.45355, 39.95317, 2008-02-03 08:41:30
2, 116.4949, 39.99839, 2008-02-03 08:46:32
2, 116.50592, 40.00837, 2008-02-03 08:47:37
2, 116.57561, 40.04372, 2008-02-03 08:56:35
2, 116.58067, 40.04806, 2008-02-03 09:01:37
2, 116.582, 40.07134, 2008-02-03 09:16:42
2, 116.58447, 40.07911, 2008-02-03 09:22:48
2, 116.51207, 40.01393, 2008-02-03 09:31:47
2, 116.45677, 39.96421, 2008-02-03 09:36:48
2, 116.45531, 39.91317, 2008-02-03 09:46:52
2, 116.45525, 39.90946, 2008-02-03 09:47:56
2, 116.45208, 39.89665, 2008-02-03 09:53:04
2, 116.4496, 39.89045, 2008-02-03 09:56:55
2, 116.40989, 39.89163, 2008-02-03 10:03:01
2, 116.39044, 39.88958, 2008-02-03 10:06:57
2, 116.37018, 39.88805, 2008-02-03 10:11:59
2, 116.36677, 39.88798, 2008-02-03 10:13:04
2, 116.34712, 39.89642, 2008-02-03 10:23:07
2, 116.34872, 39.89664, 2008-02-03 10:28:09
2, 116.35042, 39.89179, 2008-02-03 10:32:06
2, 116.348, 39.88842, 2008-02-03 10:33:36
2, 116.36549, 39.88785, 2008-02-03 10:38:12
2, 116.37774, 39.88798, 2008-02-03 10:42:09
2, 116.39472, 39.89339, 2008-02-03 10:48:15
2, 116.3941, 39.89727, 2008-02-03 10:52:12
2, 116.45525, 39.88639, 2008-02-03 11:22:26
2, 116.4592, 39.90698, 2008-02-03 11:25:41
2, 116.4729, 39.90691, 2008-02-03 11:27:27
2, 116.47194, 39.90773, 2008-02-03 11:30:43
2, 116.46939, 39.91241, 2008-02-03 11:32:29
2, 116.4633, 39.91104, 2008-02-03 11:35:44
2, 116.45628, 39.90733, 2008-02-03 11:37:31
2, 116.45507, 39.90035, 2008-02-03 11:41:01
2, 116.45026, 39.89618, 2008-02-03 11:42:32
2, 116.45493, 39.88665, 2008-02-03 11:45:48
2, 116.44329, 39.88332, 2008-02-03 11:50:49
2, 116.44518, 39.88322, 2008-02-03 11:52:36
2, 116.45487, 39.87304, 2008-02-03 11:55:51
2, 116.44755, 39.86101, 2008-02-03 11:57:37
2, 116.46603, 39.84263, 2008-02-03 12:00:53
2, 116.45762, 39.84091, 2008-02-03 12:02:39
2, 116.46164, 39.83995, 2008-02-03 12:05:54
2, 116.45883, 39.84971, 2008-02-03 12:07:41
2, 116.45529, 39.89037, 2008-02-03 12:15:58
2, 116.45551, 39.89887, 2008-02-03 12:17:44
2, 116.4705, 39.90674, 2008-02-03 12:20:59
2, 116.48245, 39.90531, 2008-02-03 12:22:46
2, 116.48978, 39.90706, 2008-02-03 12:26:01
2, 116.48064, 39.90731, 2008-02-03 12:27:47
2, 116.47216, 39.92131, 2008-02-03 12:36:04
2, 116.4722, 39.92752, 2008-02-03 12:37:51
2, 116.46306, 39.9325, 2008-02-03 12:41:06
2, 116.45658, 39.93254, 2008-02-03 12:42:52
2, 116.44946, 39.93247, 2008-02-03 12:46:08
2, 116.42925, 39.93241, 2008-02-03 12:51:09
2, 116.42789, 39.93279, 2008-02-03 12:52:56
2, 116.41963, 39.93871, 2008-02-03 12:56:11
2, 116.43019, 39.93909, 2008-02-03 12:57:57
2, 116.4301, 39.93849, 2008-02-03 13:01:12
2, 116.43786, 39.93983, 2008-02-03 13:02:59
2, 116.43272, 39.94208, 2008-02-03 13:06:14
2, 116.43663, 39.9462, 2008-02-03 13:08:01
2, 116.44416, 39.93572, 2008-02-03 13:11:15
2, 116.44395, 39.92603, 2008-02-03 13:13:01
2, 116.444, 39.92027, 2008-02-03 13:16:16
2, 116.44382, 39.90957, 2008-02-03 13:18:03
2, 116.45476, 39.9064, 2008-02-03 13:21:18
2, 116.45507, 39.90327, 2008-02-03 13:23:05
2, 116.44961, 39.89204, 2008-02-03 13:26:20
2, 116.44961, 39.89204, 2008-02-03 13:26:20
2, 116.45007, 39.88609, 2008-02-03 13:28:06
2, 116.45479, 39.88098, 2008-02-03 13:31:21
2, 116.45468, 39.87086, 2008-02-03 13:33:08
2, 116.4581, 39.88069, 2008-02-03 13:36:23
2, 116.4581, 39.88069, 2008-02-03 13:38:10
2, 116.45774, 39.88114, 2008-02-03 16:19:26
2, 116.45777, 39.88113, 2008-02-03 16:20:11
2, 116.45535, 39.87985, 2008-02-03 16:25:13
2, 116.45535, 39.87985, 2008-02-03 16:25:13
2, 116.45009, 39.87489, 2008-02-03 16:29:29
2, 116.4493, 39.87489, 2008-02-03 16:30:14
2, 116.4422, 39.86768, 2008-02-03 16:34:31
2, 116.43265, 39.8645, 2008-02-03 16:39:33
2, 116.43265, 39.8645, 2008-02-03 16:39:33
2, 116.42973, 39.86456, 2008-02-03 16:40:18
2, 116.42206, 39.86437, 2008-02-03 16:44:34
2, 116.42148, 39.86435, 2008-02-03 16:45:19
2, 116.41733, 39.85662, 2008-02-03 16:49:36
2, 116.41709, 39.85655, 2008-02-03 16:50:21
2, 116.37903, 39.85568, 2008-02-03 16:54:38
2, 116.36955, 39.85575, 2008-02-03 16:55:23
2, 116.35677, 39.84458, 2008-02-03 16:59:39
2, 116.35567, 39.84455, 2008-02-03 17:00:24
2, 116.37281, 39.85546, 2008-02-03 17:04:41
2, 116.37858, 39.8555, 2008-02-03 17:05:26
2, 116.4029, 39.85546, 2008-02-03 17:09:43
2, 116.40499, 39.85558, 2008-02-03 17:10:28
2, 116.40784, 39.85732, 2008-02-03 17:14:44
2, 116.40805, 39.86057, 2008-02-03 17:15:29
2, 116.41288, 39.86219, 2008-02-03 17:19:46
2, 116.41276, 39.86362, 2008-02-03 17:20:31
2, 116.41529, 39.86824, 2008-02-03 17:24:48
2, 116.41498, 39.87527, 2008-02-03 17:25:33
2, 116.42508, 39.88277, 2008-02-03 17:29:49
2, 116.42516, 39.88352, 2008-02-03 17:30:34
2, 116.44348, 39.89215, 2008-02-03 17:35:36
2, 116.45, 39.88428, 2008-02-03 17:39:53
2, 116.45, 39.88428, 2008-02-03 17:40:38
2, 116.43036, 39.88307, 2008-02-03 17:44:54
2, 116.42606, 39.88291, 2008-02-03 17:45:39
2, 116.40725, 39.887, 2008-02-03 17:49:56
2, 116.40384, 39.8869, 2008-02-03 17:50:41
2, 116.39278, 39.88513, 2008-02-03 17:54:58
2, 116.39234, 39.88317, 2008-02-03 17:55:43
2, 116.39263, 39.87991, 2008-02-03 17:59:59
2, 116.39266, 39.87974, 2008-02-03 18:00:44
2, 116.40605, 39.88689, 2008-02-03 18:05:01
2, 116.40927, 39.88694, 2008-02-03 18:05:46
2, 116.42045, 39.89209, 2008-02-03 18:10:03
2, 116.42095, 39.8921, 2008-02-03 18:10:48
2, 116.42408, 39.89604, 2008-02-03 18:15:04
2, 116.42465, 39.89434, 2008-02-03 18:15:49
2, 116.42138, 39.89586, 2008-02-03 18:20:06
2, 116.42106, 39.89847, 2008-02-03 18:20:51
2, 116.4126, 39.89979, 2008-02-03 18:25:08
2, 116.40954, 39.89973, 2008-02-03 18:25:53
2, 116.40075, 39.89985, 2008-02-03 18:30:09
2, 116.4007, 39.90045, 2008-02-03 18:30:54
2, 116.40081, 39.90317, 2008-02-03 18:35:11
2, 116.40076, 39.90422, 2008-02-03 18:35:56
2, 116.40062, 39.90955, 2008-02-03 18:40:13
2, 116.40063, 39.91134, 2008-02-03 18:40:57
2, 116.39643, 39.92064, 2008-02-03 18:45:14
2, 116.39643, 39.92064, 2008-02-03 18:45:14
2, 116.39359, 39.92208, 2008-02-03 18:45:59
2, 116.38751, 39.92215, 2008-02-03 18:50:16
2, 116.38752, 39.92215, 2008-02-03 18:51:01
2, 116.38529, 39.91142, 2008-02-03 18:55:17
2, 116.38529, 39.91142, 2008-02-03 18:56:02
2, 116.38554, 39.9082, 2008-02-03 19:00:19
2, 116.38562, 39.90693, 2008-02-03 19:01:04
2, 116.38544, 39.89958, 2008-02-03 19:05:20
2, 116.38042, 39.89887, 2008-02-03 19:06:05
2, 116.37216, 39.89858, 2008-02-03 19:10:21
2, 116.37216, 39.89858, 2008-02-03 19:11:07
2, 116.3613, 39.89832, 2008-02-03 19:15:23
2, 116.35683, 39.89817, 2008-02-03 19:16:08
2, 116.34639, 39.89666, 2008-02-03 19:20:25
2, 116.34581, 39.89657, 2008-02-03 19:21:10
2, 116.34182, 39.89649, 2008-02-03 19:25:26
2, 116.34121, 39.89652, 2008-02-03 19:26:11
2, 116.33727, 39.89647, 2008-02-03 19:30:28
2, 116.33681, 39.89644, 2008-02-03 19:31:13
2, 116.33379, 39.89627, 2008-02-03 19:35:30
2, 116.33059, 39.89606, 2008-02-03 19:36:15
2, 116.31848, 39.89575, 2008-02-03 19:40:31
2, 116.30135, 39.89587, 2008-02-03 19:45:33
2, 116.29783, 39.89589, 2008-02-03 19:46:18
2, 116.29161, 39.88829, 2008-02-03 19:50:35
2, 116.29447, 39.88831, 2008-02-03 19:51:20
2, 116.30396, 39.8871, 2008-02-03 19:55:36
2, 116.30336, 39.88409, 2008-02-03 19:56:21
2, 116.3007, 39.88048, 2008-02-03 20:00:38
2, 116.3001, 39.88108, 2008-02-03 20:01:23
2, 116.31057, 39.88528, 2008-02-03 20:05:40
2, 116.32394, 39.88856, 2008-02-03 20:10:41
2, 116.32914, 39.88858, 2008-02-03 20:11:26
2, 116.35045, 39.88828, 2008-02-03 20:15:43
2, 116.35148, 39.88805, 2008-02-03 20:16:28
2, 116.35982, 39.88786, 2008-02-03 20:20:45
2, 116.36321, 39.88786, 2008-02-03 20:21:30
2, 116.36853, 39.89449, 2008-02-03 20:25:46
2, 116.36869, 39.89501, 2008-02-03 20:26:31
2, 116.3821, 39.89877, 2008-02-03 20:30:48
2, 116.38329, 39.89887, 2008-02-03 20:31:33
2, 116.38329, 39.89887, 2008-02-03 20:31:33
2, 116.39823, 39.89927, 2008-02-03 20:35:50
2, 116.40395, 39.89944, 2008-02-03 20:36:35
2, 116.41199, 39.89965, 2008-02-03 20:40:51
2, 116.41253, 39.89958, 2008-02-03 20:41:36
2, 116.4323, 39.89852, 2008-02-03 20:45:53
2, 116.43008, 39.9029, 2008-02-03 20:46:38
2, 116.4279, 39.93427, 2008-02-03 20:51:40
2, 116.43447, 39.94806, 2008-02-03 20:55:56
2, 116.44342, 39.95193, 2008-02-03 20:56:41
2, 116.44115, 39.96143, 2008-02-03 21:00:58
2, 116.4405, 39.96185, 2008-02-03 21:01:43
2, 116.42271, 39.96838, 2008-02-03 21:06:00
2, 116.44078, 39.96097, 2008-02-03 21:11:01
2, 116.44404, 39.95888, 2008-02-03 21:11:46
2, 116.45532, 39.9446, 2008-02-03 21:16:03
2, 116.45527, 39.94107, 2008-02-03 21:16:48
2, 116.45526, 39.92951, 2008-02-03 21:21:05
2, 116.45523, 39.92641, 2008-02-03 21:21:49
2, 116.44417, 39.91646, 2008-02-03 21:26:06
2, 116.44414, 39.91264, 2008-02-03 21:26:51
2, 116.455, 39.90572, 2008-02-03 21:31:08
2, 116.45492, 39.90179, 2008-02-03 21:31:53
2, 116.45992, 39.89203, 2008-02-03 21:36:10
2, 116.4655, 39.89202, 2008-02-03 21:36:54
2, 116.48597, 39.8918, 2008-02-03 21:41:11
2, 116.49152, 39.89181, 2008-02-03 21:41:56
2, 116.49861, 39.89401, 2008-02-03 21:46:13
2, 116.49651, 39.89207, 2008-02-03 21:46:58
2, 116.47166, 39.89197, 2008-02-03 21:51:14
2, 116.47166, 39.89197, 2008-02-03 21:51:59
2, 116.47108, 39.88967, 2008-02-03 21:56:16
2, 116.47119, 39.88537, 2008-02-03 21:57:01
2, 116.4594, 39.88062, 2008-02-03 22:01:18
2, 116.45852, 39.88121, 2008-02-03 22:02:03
2, 116.45774, 39.88118, 2008-02-03 22:04:03
2, 116.45765, 39.88121, 2008-02-03 22:09:10
2, 116.45765, 39.88121, 2008-02-03 22:09:10
2, 116.45765, 39.88121, 2008-02-03 22:09:10
2, 116.45765, 39.88121, 2008-02-03 22:09:10
2, 116.45765, 39.88121, 2008-02-03 22:09:10
2, 116.45765, 39.88121, 2008-02-03 22:09:10
2, 116.45765, 39.88121, 2008-02-03 22:09:10
2, 116.45765, 39.88121, 2008-02-03 22:09:10
2, 116.45765, 39.88121, 2008-02-03 22:09:10
2, 116.45765, 39.88121, 2008-02-03 22:09:10
2, 116.45765, 39.88121, 2008-02-03 22:09:10
2, 116.45765, 39.88121, 2008-02-03 22:09:10
2, 116.45765, 39.88121, 2008-02-03 22:09:10
2, 116.45765, 39.88121, 2008-02-03 22:09:10
2, 116.45765, 39.88121, 2008-02-03 22:09:10
2, 116.45865, 39.88105, 2008-02-04 07:49:31
2, 116.45245, 39.87486, 2008-02-04 07:52:46
2, 116.45003, 39.88288, 2008-02-04 07:54:33
2, 116.44463, 39.87931, 2008-02-04 07:57:47
2, 116.44972, 39.87491, 2008-02-04 07:59:34
2, 116.45437, 39.88314, 2008-02-04 08:02:49
2, 116.45437, 39.88314, 2008-02-04 08:02:49
2, 116.45483, 39.88315, 2008-02-04 08:04:36
2, 116.4558, 39.90326, 2008-02-04 08:07:50
2, 116.45544, 39.90629, 2008-02-04 08:09:38
2, 116.44202, 39.8924, 2008-02-04 08:12:52
2, 116.43914, 39.88287, 2008-02-04 08:14:39
2, 116.41131, 39.86984, 2008-02-04 08:17:54
2, 116.38615, 39.87014, 2008-02-04 08:19:41
2, 116.34828, 39.8683, 2008-02-04 08:22:55
2, 116.34923, 39.86654, 2008-02-04 08:24:43
2, 116.36182, 39.86681, 2008-02-04 08:27:57
2, 116.36829, 39.86907, 2008-02-04 08:29:44
2, 116.37576, 39.88175, 2008-02-04 08:32:59
2, 116.38512, 39.88494, 2008-02-04 08:34:46
2, 116.40575, 39.89135, 2008-02-04 08:39:48
2, 116.41282, 39.89565, 2008-02-04 08:43:02
2, 116.42127, 39.89536, 2008-02-04 08:44:49
2, 116.44298, 39.88341, 2008-02-04 08:49:51
2, 116.43209, 39.89841, 2008-02-04 08:53:05
2, 116.43007, 39.90846, 2008-02-04 08:54:53
2, 116.4115, 39.9158, 2008-02-04 09:03:09
2, 116.41159, 39.90707, 2008-02-04 09:04:56
2, 116.41176, 39.89577, 2008-02-04 09:08:10
2, 116.41836, 39.89592, 2008-02-04 09:09:58
2, 116.42931, 39.89215, 2008-02-04 09:13:12
2, 116.44225, 39.89216, 2008-02-04 09:14:59
2, 116.44384, 39.8833, 2008-02-04 09:18:14
2, 116.44468, 39.88244, 2008-02-04 09:20:01
2, 116.44681, 39.88031, 2008-02-04 09:23:15
2, 116.44027, 39.88038, 2008-02-04 09:25:03
2, 116.44027, 39.88038, 2008-02-04 09:25:03
2, 116.43815, 39.89537, 2008-02-04 09:28:17
2, 116.42417, 39.89938, 2008-02-04 09:30:04
2, 116.41242, 39.89976, 2008-02-04 09:33:19
2, 116.40657, 39.89971, 2008-02-04 09:35:06
2, 116.39418, 39.89894, 2008-02-04 09:38:20
2, 116.39348, 39.89885, 2008-02-04 09:40:08
2, 116.3762, 39.89873, 2008-02-04 09:43:22
2, 116.3678, 39.89847, 2008-02-04 09:45:09
2, 116.35088, 39.90203, 2008-02-04 09:48:24
2, 116.35425, 39.9042, 2008-02-04 09:50:11
2, 116.3571, 39.89842, 2008-02-04 09:53:25
2, 116.3571, 39.89842, 2008-02-04 09:55:13
2, 116.35713, 39.89743, 2008-02-04 09:58:27
2, 116.35717, 39.89246, 2008-02-04 10:00:14
2, 116.3573, 39.88521, 2008-02-04 10:05:16
2, 116.36153, 39.88612, 2008-02-04 10:08:30
2, 116.36153, 39.88612, 2008-02-04 10:08:30
2, 116.36669, 39.88784, 2008-02-04 10:10:18
2, 116.37724, 39.88803, 2008-02-04 10:13:32
2, 116.37762, 39.88804, 2008-02-04 10:15:19
2, 116.37808, 39.89797, 2008-02-04 10:18:34
2, 116.37796, 39.8999, 2008-02-04 10:20:21
2, 116.38543, 39.9004, 2008-02-04 10:23:35
2, 116.38963, 39.89871, 2008-02-04 10:25:23
2, 116.40518, 39.89951, 2008-02-04 10:28:37
2, 116.41185, 39.89968, 2008-02-04 10:30:24
2, 116.42036, 39.89922, 2008-02-04 10:33:39
2, 116.42555, 39.89928, 2008-02-04 10:35:26
2, 116.42581, 39.89374, 2008-02-04 10:38:40
2, 116.42623, 39.89616, 2008-02-04 10:40:27
2, 116.43321, 39.89225, 2008-02-04 10:43:42
2, 116.44953, 39.89028, 2008-02-04 10:45:29
2, 116.4496, 39.89139, 2008-02-04 10:48:44
2, 116.42135, 39.894, 2008-02-04 10:53:45
2, 116.41976, 39.89599, 2008-02-04 10:55:32
2, 116.41542, 39.89587, 2008-02-04 10:58:47
2, 116.41695, 39.89609, 2008-02-04 11:00:34
2, 116.42448, 39.89222, 2008-02-04 11:05:36
2, 116.44424, 39.89215, 2008-02-04 11:08:50
2, 116.44959, 39.8893, 2008-02-04 11:10:37
2, 116.41903, 39.89213, 2008-02-04 11:38:14
2, 116.3978, 39.89118, 2008-02-04 11:42:21
2, 116.39237, 39.8901, 2008-02-04 11:43:15
2, 116.37847, 39.89294, 2008-02-04 11:47:22
2, 116.37829, 39.89497, 2008-02-04 11:48:18
2, 116.36861, 39.89848, 2008-02-04 11:52:24
2, 116.36542, 39.89839, 2008-02-04 11:53:18
2, 116.33809, 39.89797, 2008-02-04 11:57:26
2, 116.33773, 39.89801, 2008-02-04 11:58:20
